date,batch_id,timestamp,consumption,power_spike,power_drop,high_pf,low_pf,batch_status,production,anomaly_count,anomaly_intensity
08-03-2025,9,08-03-2025 09:00,1031.31855,1,1,2,2,1,1000,6,6
08-03-2025,10,08-03-2025 10:00,1028.928418,4,3,1,1,1,1000,9,5
08-03-2025,11,08-03-2025 11:00,1018.885488,1,3,1,1,1,1000,6,-1
08-03-2025,12,08-03-2025 12:00,1042.931907,2,2,5,2,1,1000,11,9
08-03-2025,13,08-03-2025 13:00,1023.587511,2,2,0,2,1,1000,6,4
08-03-2025,14,08-03-2025 14:00,1039.069556,4,3,4,1,1,1000,12,8
08-03-2025,15,08-03-2025 15:00,1033.69559,3,1,1,2,1,1000,7,9
08-03-2025,16,08-03-2025 16:00,1024.672045,2,4,3,1,1,1000,10,1
08-03-2025,17,08-03-2025 17:00,1011.644788,0,4,2,0,1,1000,6,-6
08-03-2025,18,08-03-2025 18:00,1020.553307,3,6,2,1,1,1000,12,-2
08-03-2025,19,08-03-2025 19:00,1023.38568,3,3,1,1,1,1000,8,3
08-03-2025,20,08-03-2025 20:00,87.58099708,0,0,0,0,0,0,0,0
08-03-2025,21,08-03-2025 21:00,82.73476399,0,0,0,0,0,0,0,0
08-03-2025,22,08-03-2025 22:00,84.66681645,0,0,0,0,0,0,0,0
08-03-2025,23,08-03-2025 23:00,83.78389709,0,0,0,0,0,0,0,0
09-03-2025,0,09-03-2025 00:00,86.65140919,0,0,0,0,0,0,0,0
09-03-2025,1,09-03-2025 01:00,83.70697354,0,0,0,0,0,0,0,0
09-03-2025,2,09-03-2025 02:00,87.79521309,0,0,0,0,0,0,0,0
09-03-2025,3,09-03-2025 03:00,82.39327705,0,0,0,0,0,0,0,0
09-03-2025,4,09-03-2025 04:00,85.32331439,0,0,0,0,0,0,0,0
09-03-2025,5,09-03-2025 05:00,83.39387215,0,0,0,0,0,0,0,0
09-03-2025,6,09-03-2025 06:00,84.40266264,0,0,0,0,0,0,0,0
09-03-2025,7,09-03-2025 07:00,85.31679887,0,0,0,0,0,0,0,0
09-03-2025,8,09-03-2025 08:00,1024.156768,4,5,2,1,1,1000,12,2
09-03-2025,9,09-03-2025 09:00,1036.758167,4,1,1,1,1,1000,7,9
09-03-2025,10,09-03-2025 10:00,1040.444632,3,1,2,3,1,1000,9,12
09-03-2025,11,09-03-2025 11:00,1045.837512,4,0,2,2,1,1000,8,14
09-03-2025,12,09-03-2025 12:00,1017.912653,2,4,2,0,1,1000,8,-2
09-03-2025,13,09-03-2025 13:00,1049.436145,5,0,2,3,1,1000,10,18
09-03-2025,14,09-03-2025 14:00,1042.065203,7,1,1,0,1,1000,9,13
09-03-2025,15,09-03-2025 15:00,1017.125575,1,4,1,2,1,1000,8,-1
09-03-2025,16,09-03-2025 16:00,1032.479401,3,1,1,1,1,1000,6,7
09-03-2025,17,09-03-2025 17:00,1026.726631,3,2,0,3,1,1000,8,8
09-03-2025,18,09-03-2025 18:00,1040.911924,4,2,1,4,1,1000,11,13
09-03-2025,19,09-03-2025 19:00,1041.092987,3,2,3,3,1,1000,11,11
09-03-2025,20,09-03-2025 20:00,83.91874436,0,0,0,0,0,0,0,0
09-03-2025,21,09-03-2025 21:00,84.24163789,0,0,0,0,0,0,0,0
09-03-2025,22,09-03-2025 22:00,87.14982362,0,0,0,0,0,0,0,0
09-03-2025,23,09-03-2025 23:00,82.26658621,0,0,0,0,0,0,0,0
10-03-2025,0,10-03-2025 00:00,1032.445489,6,4,1,2,1,1000,13,9
10-03-2025,1,10-03-2025 01:00,1030.441774,2,2,1,2,1,1000,7,5
10-03-2025,2,10-03-2025 02:00,1031.910013,4,1,2,0,1,1000,7,8
10-03-2025,3,10-03-2025 03:00,1031.170937,2,4,0,5,1,1000,11,6
10-03-2025,4,10-03-2025 04:00,1025.024385,1,3,1,4,1,1000,9,5
10-03-2025,5,10-03-2025 05:00,1021.673769,1,4,2,2,1,1000,9,0
10-03-2025,6,10-03-2025 06:00,1033.448894,4,1,0,1,1,1000,6,8
10-03-2025,7,10-03-2025 07:00,1022.378016,2,3,1,2,1,1000,8,3
10-03-2025,8,10-03-2025 08:00,1022.474851,2,3,2,1,1,1000,8,2
10-03-2025,9,10-03-2025 09:00,1033.902042,1,3,1,5,1,1000,10,7
10-03-2025,10,10-03-2025 10:00,1036.825956,1,3,3,4,1,1000,11,7
10-03-2025,11,10-03-2025 11:00,1030.711626,2,0,0,2,1,1000,4,8
10-03-2025,12,10-03-2025 12:00,1027.766389,3,2,0,1,1,1000,6,4
10-03-2025,13,10-03-2025 13:00,1021.998214,2,2,0,0,1,1000,4,0
10-03-2025,14,10-03-2025 14:00,1020.97739,2,3,1,1,1,1000,7,1
10-03-2025,15,10-03-2025 15:00,1045.442675,5,1,3,1,1,1000,10,13
10-03-2025,16,10-03-2025 16:00,1016.712457,1,4,1,1,1,1000,7,-3
10-03-2025,17,10-03-2025 17:00,1035.231726,4,2,3,0,1,1000,9,7
10-03-2025,18,10-03-2025 18:00,1032.224747,0,2,1,4,1,1000,7,5
10-03-2025,19,10-03-2025 19:00,1026.270542,4,2,0,1,1,1000,7,6
10-03-2025,20,10-03-2025 20:00,1038.662495,3,0,3,1,1,1000,7,11
10-03-2025,21,10-03-2025 21:00,1029.488532,5,5,0,3,1,1000,13,6
10-03-2025,22,10-03-2025 22:00,1026.154232,3,3,1,1,1,1000,8,3
10-03-2025,23,10-03-2025 23:00,1031.363018,2,0,1,1,1,1000,4,7
11-03-2025,0,11-03-2025 00:00,1029.43402,4,3,1,3,1,1000,11,9
11-03-2025,1,11-03-2025 01:00,1017.498076,1,2,0,0,1,1000,3,-2
11-03-2025,2,11-03-2025 02:00,1031.724375,3,2,3,0,1,1000,8,5
11-03-2025,3,11-03-2025 03:00,1035.061891,4,2,1,2,1,1000,9,9
11-03-2025,4,11-03-2025 04:00,1025.665851,1,3,1,4,1,1000,9,5
11-03-2025,5,11-03-2025 05:00,1024.025774,4,5,1,2,1,1000,12,3
11-03-2025,6,11-03-2025 06:00,1022.377434,3,4,0,2,1,1000,9,2
11-03-2025,7,11-03-2025 07:00,1033.527031,2,2,1,3,1,1000,8,7
11-03-2025,8,11-03-2025 08:00,1007.086729,1,7,1,2,1,1000,11,-7
11-03-2025,9,11-03-2025 09:00,1029.798859,3,1,1,1,1,1000,6,7
11-03-2025,10,11-03-2025 10:00,1027.572248,1,4,3,4,1,1000,12,5
11-03-2025,11,11-03-2025 11:00,1052.285763,5,0,4,2,1,1000,11,18
11-03-2025,12,11-03-2025 12:00,1047.140472,2,2,3,4,1,1000,11,11
11-03-2025,13,11-03-2025 13:00,1032.166868,4,3,0,3,1,1000,10,8
11-03-2025,14,11-03-2025 14:00,1030.584122,2,2,2,2,1,1000,8,6
11-03-2025,15,11-03-2025 15:00,1037.392085,5,1,0,2,1,1000,8,12
11-03-2025,16,11-03-2025 16:00,1022.591475,3,3,0,2,1,1000,8,4
11-03-2025,17,11-03-2025 17:00,1030.586367,5,3,0,2,1,1000,10,8
11-03-2025,18,11-03-2025 18:00,1017.846415,3,3,1,0,1,1000,7,1
11-03-2025,19,11-03-2025 19:00,1043.256247,5,2,2,2,1,1000,11,12
11-03-2025,20,11-03-2025 20:00,1040.741984,5,1,0,2,1,1000,8,12
11-03-2025,21,11-03-2025 21:00,1042.697553,6,2,1,3,1,1000,12,15
11-03-2025,22,11-03-2025 22:00,1027.273241,1,2,0,4,1,1000,7,6
11-03-2025,23,11-03-2025 23:00,1047.326815,6,2,2,2,1,1000,12,14
12-03-2025,0,12-03-2025 00:00,1033.184256,4,3,0,4,1,1000,11,10
12-03-2025,1,12-03-2025 01:00,1044.162943,4,0,1,3,1,1000,8,15
12-03-2025,2,12-03-2025 02:00,1020.541634,1,1,1,0,1,1000,3,1
12-03-2025,3,12-03-2025 03:00,1038.367672,6,2,1,1,1,1000,10,11
12-03-2025,4,12-03-2025 04:00,1017.306614,1,1,0,1,1,1000,3,2
12-03-2025,5,12-03-2025 05:00,1037.551029,5,4,1,4,1,1000,14,11
12-03-2025,6,12-03-2025 06:00,1020.887179,1,3,0,3,1,1000,7,2
12-03-2025,7,12-03-2025 07:00,1022.87007,2,6,2,2,1,1000,12,-2
12-03-2025,8,12-03-2025 08:00,1052.072662,4,0,3,2,1,1000,9,15
12-03-2025,9,12-03-2025 09:00,1031.057078,3,1,1,1,1,1000,6,7
12-03-2025,10,12-03-2025 10:00,1050.241125,4,0,1,4,1,1000,9,17
12-03-2025,11,12-03-2025 11:00,1031.608871,3,5,4,2,1,1000,14,4
12-03-2025,12,12-03-2025 12:00,1036.588445,3,2,1,3,1,1000,9,9
12-03-2025,13,12-03-2025 13:00,1022.041754,3,3,2,0,1,1000,8,2
12-03-2025,14,12-03-2025 14:00,1041.145241,4,3,2,3,1,1000,12,10
12-03-2025,15,12-03-2025 15:00,1044.989814,4,1,1,3,1,1000,9,13
12-03-2025,16,12-03-2025 16:00,1041.595933,4,2,0,4,1,1000,10,12
12-03-2025,17,12-03-2025 17:00,1018.608698,4,6,1,1,1,1000,12,-1
12-03-2025,18,12-03-2025 18:00,1037.956381,1,1,2,4,1,1000,8,10
12-03-2025,19,12-03-2025 19:00,1030.269105,3,1,2,0,1,1000,6,6
12-03-2025,20,12-03-2025 20:00,1031.088121,3,3,2,2,1,1000,10,6
12-03-2025,21,12-03-2025 21:00,1024.493221,2,2,1,1,1,1000,6,3
12-03-2025,22,12-03-2025 22:00,1022.881976,4,5,1,1,1,1000,11,1
12-03-2025,23,12-03-2025 23:00,1029.957531,4,2,0,2,1,1000,8,8
13-03-2025,0,13-03-2025 00:00,1030.339204,3,3,2,2,1,1000,10,6
13-03-2025,1,13-03-2025 01:00,1018.479103,2,3,1,0,1,1000,6,-1
13-03-2025,2,13-03-2025 02:00,1037.769673,3,1,2,2,1,1000,8,10
13-03-2025,3,13-03-2025 03:00,1041.984925,3,1,2,3,1,1000,9,12
13-03-2025,4,13-03-2025 04:00,1024.87873,1,2,3,0,1,1000,6,1
13-03-2025,5,13-03-2025 05:00,1034.262183,2,1,2,2,1,1000,7,8
13-03-2025,6,13-03-2025 06:00,1036.059337,2,0,1,3,1,1000,6,11
13-03-2025,7,13-03-2025 07:00,1029.28014,2,2,4,1,1,1000,9,6
13-03-2025,8,13-03-2025 08:00,1017.168184,3,3,0,1,1,1000,7,2
13-03-2025,9,13-03-2025 09:00,1020.861349,3,4,2,2,1,1000,11,4
13-03-2025,10,13-03-2025 10:00,1042.353893,4,1,0,4,1,1000,9,14
13-03-2025,11,13-03-2025 11:00,1028.354619,2,3,2,2,1,1000,9,4
13-03-2025,12,13-03-2025 12:00,1029.97381,2,2,1,3,1,1000,8,7
13-03-2025,13,13-03-2025 13:00,1044.617676,5,2,1,3,1,1000,11,13
13-03-2025,14,13-03-2025 14:00,1019.869876,5,5,0,1,1,1000,11,2
13-03-2025,15,13-03-2025 15:00,1040.048331,4,2,4,1,1,1000,11,10
13-03-2025,16,13-03-2025 16:00,1037.575355,4,3,2,3,1,1000,12,10
13-03-2025,17,13-03-2025 17:00,1030.198845,2,0,0,1,1,1000,3,6
13-03-2025,18,13-03-2025 18:00,1039.256653,3,0,1,2,1,1000,6,11
13-03-2025,19,13-03-2025 19:00,1039.455789,4,1,3,1,1,1000,9,11
13-03-2025,20,13-03-2025 20:00,1035.60159,5,3,3,2,1,1000,13,11
13-03-2025,21,13-03-2025 21:00,1032.357271,3,3,2,2,1,1000,10,6
13-03-2025,22,13-03-2025 22:00,1034.920107,6,2,1,1,1,1000,10,11
13-03-2025,23,13-03-2025 23:00,1022.009805,2,3,2,0,1,1000,7,0
14-03-2025,0,14-03-2025 00:00,1033.525435,3,4,2,3,1,1000,12,6
14-03-2025,1,14-03-2025 01:00,1024.566774,1,2,1,2,1,1000,6,3
14-03-2025,2,14-03-2025 02:00,1011.787587,1,5,0,2,1,1000,8,-4
14-03-2025,3,14-03-2025 03:00,1024.898226,2,2,0,2,1,1000,6,4
14-03-2025,4,14-03-2025 04:00,1031.133777,3,2,2,1,1,1000,8,6
14-03-2025,5,14-03-2025 05:00,1036.890758,2,2,4,2,1,1000,10,8
14-03-2025,6,14-03-2025 06:00,1038.467065,6,4,2,2,1,1000,14,10
14-03-2025,7,14-03-2025 07:00,1028.004382,0,3,2,5,1,1000,10,6
14-03-2025,8,14-03-2025 08:00,1038.768056,3,1,3,1,1,1000,8,9
14-03-2025,9,14-03-2025 09:00,1025.156141,6,7,1,2,1,1000,16,3
14-03-2025,10,14-03-2025 10:00,1035.47172,5,2,2,0,1,1000,9,8
14-03-2025,11,14-03-2025 11:00,1035.3972,6,2,2,0,1,1000,10,10
14-03-2025,12,14-03-2025 12:00,1031.552407,5,3,0,2,1,1000,10,8
14-03-2025,13,14-03-2025 13:00,1027.115508,3,2,0,2,1,1000,7,6
14-03-2025,14,14-03-2025 14:00,1041.697956,5,3,2,3,1,1000,13,12
14-03-2025,15,14-03-2025 15:00,1033.251532,3,1,1,1,1,1000,6,7
14-03-2025,16,14-03-2025 16:00,1030.971845,1,2,2,2,1,1000,7,4
14-03-2025,17,14-03-2025 17:00,1031.880086,3,3,0,3,1,1000,9,6
14-03-2025,18,14-03-2025 18:00,1024.290028,3,2,0,1,1,1000,6,4
14-03-2025,19,14-03-2025 19:00,1037.8967,5,2,3,1,1,1000,11,11
14-03-2025,20,14-03-2025 20:00,1049.124638,6,2,2,3,1,1000,13,16
14-03-2025,21,14-03-2025 21:00,1037.528989,6,3,1,3,1,1000,13,13
14-03-2025,22,14-03-2025 22:00,1034.760599,4,1,2,1,1,1000,8,10
14-03-2025,23,14-03-2025 23:00,1029.841244,2,1,1,2,1,1000,6,7
15-03-2025,0,15-03-2025 00:00,85.21777551,0,0,0,0,0,0,0,0
15-03-2025,1,15-03-2025 01:00,80.66728048,0,0,0,0,0,0,0,0
15-03-2025,2,15-03-2025 02:00,82.81008041,0,0,0,0,0,0,0,0
15-03-2025,3,15-03-2025 03:00,80.79016669,0,0,0,0,0,0,0,0
15-03-2025,4,15-03-2025 04:00,84.84781014,0,0,0,0,0,0,0,0
15-03-2025,5,15-03-2025 05:00,85.35041518,0,0,0,0,0,0,0,0
15-03-2025,6,15-03-2025 06:00,82.41065742,0,0,0,0,0,0,0,0
15-03-2025,7,15-03-2025 07:00,80.27074812,0,0,0,0,0,0,0,0
15-03-2025,8,15-03-2025 08:00,1013.383721,0,4,0,3,1,1000,7,-2
15-03-2025,9,15-03-2025 09:00,1022.41174,1,2,1,1,1,1000,5,1
15-03-2025,10,15-03-2025 10:00,1032.502897,3,3,0,4,1,1000,10,8
15-03-2025,11,15-03-2025 11:00,1026.122694,1,1,1,1,1,1000,4,3
15-03-2025,12,15-03-2025 12:00,1023.032504,2,4,2,3,1,1000,11,4
15-03-2025,13,15-03-2025 13:00,1041.20565,2,1,2,3,1,1000,8,10
15-03-2025,14,15-03-2025 14:00,1039.237739,2,2,4,3,1,1000,11,10
15-03-2025,15,15-03-2025 15:00,1043.293379,1,1,2,5,1,1000,9,12
15-03-2025,16,15-03-2025 16:00,1028.797973,2,4,1,4,1,1000,11,5
15-03-2025,17,15-03-2025 17:00,1027.099888,4,4,0,2,1,1000,10,4
15-03-2025,18,15-03-2025 18:00,1042.540308,4,1,2,2,1,1000,9,12
15-03-2025,19,15-03-2025 19:00,1022.643219,4,5,1,0,1,1000,10,-1
15-03-2025,20,15-03-2025 20:00,90.73380187,0,0,0,0,0,0,0,0
15-03-2025,21,15-03-2025 21:00,84.39045416,0,0,0,0,0,0,0,0
15-03-2025,22,15-03-2025 22:00,82.0856315,0,0,0,0,0,0,0,0
15-03-2025,23,15-03-2025 23:00,85.60962488,0,0,0,0,0,0,0,0
16-03-2025,0,16-03-2025 00:00,82.81513637,0,0,0,0,0,0,0,0
16-03-2025,1,16-03-2025 01:00,82.46270428,0,0,0,0,0,0,0,0
16-03-2025,2,16-03-2025 02:00,81.30580471,0,0,0,0,0,0,0,0
16-03-2025,3,16-03-2025 03:00,83.34715196,0,0,0,0,0,0,0,0
16-03-2025,4,16-03-2025 04:00,80.75974237,0,0,0,0,0,0,0,0
16-03-2025,5,16-03-2025 05:00,85.66627812,0,0,0,0,0,0,0,0
16-03-2025,6,16-03-2025 06:00,83.73438714,0,0,0,0,0,0,0,0
16-03-2025,7,16-03-2025 07:00,81.48223488,0,0,0,0,0,0,0,0
16-03-2025,8,16-03-2025 08:00,1024.839557,3,2,0,1,1,1000,6,4
16-03-2025,9,16-03-2025 09:00,1029.025692,4,4,1,2,1,1000,11,5
16-03-2025,10,16-03-2025 10:00,1038.199069,6,4,0,2,1,1000,12,8
16-03-2025,11,16-03-2025 11:00,1021.6593,4,5,0,2,1,1000,11,2
16-03-2025,12,16-03-2025 12:00,1017.774778,1,3,1,1,1,1000,6,-1
16-03-2025,13,16-03-2025 13:00,1025.318828,2,2,2,0,1,1000,6,2
16-03-2025,14,16-03-2025 14:00,1020.393585,4,3,0,0,1,1000,7,2
16-03-2025,15,16-03-2025 15:00,1044.489984,4,1,1,4,1,1000,10,15
16-03-2025,16,16-03-2025 16:00,1005.344702,1,8,0,3,1,1000,12,-8
16-03-2025,17,16-03-2025 17:00,1049.202957,6,0,1,3,1,1000,10,19
16-03-2025,18,16-03-2025 18:00,1030.188748,4,2,1,1,1,1000,8,7
16-03-2025,19,16-03-2025 19:00,1033.73132,5,5,0,4,1,1000,14,8
16-03-2025,20,16-03-2025 20:00,84.14201779,0,0,0,0,0,0,0,0
16-03-2025,21,16-03-2025 21:00,85.26570163,0,0,0,0,0,0,0,0
16-03-2025,22,16-03-2025 22:00,86.71942596,0,0,0,0,0,0,0,0
16-03-2025,23,16-03-2025 23:00,83.43873455,0,0,0,0,0,0,0,0
17-03-2025,0,17-03-2025 00:00,1031.768122,3,0,1,1,1,1000,5,9
17-03-2025,1,17-03-2025 01:00,1029.220665,1,1,1,3,1,1000,6,7
17-03-2025,2,17-03-2025 02:00,1027.789436,2,4,2,2,1,1000,10,2
17-03-2025,3,17-03-2025 03:00,1004.380412,1,8,2,1,1,1000,12,-10
17-03-2025,4,17-03-2025 04:00,1014.993721,0,5,1,3,1,1000,9,-3
17-03-2025,5,17-03-2025 05:00,1030.388876,5,4,2,1,1,1000,12,6
17-03-2025,6,17-03-2025 06:00,1037.90184,3,4,4,3,1,1000,14,8
17-03-2025,7,17-03-2025 07:00,1040.557031,1,1,1,5,1,1000,8,11
17-03-2025,8,17-03-2025 08:00,1028.63014,1,2,2,2,1,1000,7,4
17-03-2025,9,17-03-2025 09:00,1042.807423,1,2,3,6,1,1000,12,13
17-03-2025,10,17-03-2025 10:00,1030.578661,3,3,1,3,1,1000,10,7
17-03-2025,11,17-03-2025 11:00,1032.275078,3,4,2,3,1,1000,12,6
17-03-2025,12,17-03-2025 12:00,1037.362205,4,2,0,3,1,1000,9,10
17-03-2025,13,17-03-2025 13:00,1038.828894,4,1,4,0,1,1000,9,10
17-03-2025,14,17-03-2025 14:00,1030.347515,4,1,1,0,1,1000,6,7
17-03-2025,15,17-03-2025 15:00,1023.818027,1,2,0,3,1,1000,6,4
17-03-2025,16,17-03-2025 16:00,1040.918442,5,2,0,3,1,1000,10,12
17-03-2025,17,17-03-2025 17:00,1030.830466,6,6,0,2,1,1000,14,4
17-03-2025,18,17-03-2025 18:00,1020.493881,1,2,0,2,1,1000,5,2
17-03-2025,19,17-03-2025 19:00,1016.96828,1,4,2,1,1,1000,8,-2
17-03-2025,20,17-03-2025 20:00,1025.69518,4,4,1,1,1,1000,10,3
17-03-2025,21,17-03-2025 21:00,1043.09047,5,1,0,2,1,1000,8,12
17-03-2025,22,17-03-2025 22:00,1017.496283,2,3,1,0,1,1000,6,-1
17-03-2025,23,17-03-2025 23:00,1029.304586,3,1,0,1,1,1000,5,6
18-03-2025,0,18-03-2025 00:00,1062.72997,10,0,2,1,1,1000,13,24
18-03-2025,1,18-03-2025 01:00,1026.62611,4,4,2,2,1,1000,12,6
18-03-2025,2,18-03-2025 02:00,1043.615681,5,2,3,2,1,1000,12,13
18-03-2025,3,18-03-2025 03:00,1036.751932,4,2,0,4,1,1000,10,12
18-03-2025,4,18-03-2025 04:00,1041.764878,3,2,2,4,1,1000,11,12
18-03-2025,5,18-03-2025 05:00,1016.922287,1,4,4,0,1,1000,9,-2
18-03-2025,6,18-03-2025 06:00,1050.605672,2,1,3,6,1,1000,12,17
18-03-2025,7,18-03-2025 07:00,1033.690021,4,2,0,2,1,1000,8,8
18-03-2025,8,18-03-2025 08:00,1028.101118,0,0,2,2,1,1000,4,6
18-03-2025,9,18-03-2025 09:00,1027.481046,3,4,1,2,1,1000,10,3
18-03-2025,10,18-03-2025 10:00,1045.728581,3,1,5,2,1,1000,11,13
18-03-2025,11,18-03-2025 11:00,1027.753239,2,3,1,3,1,1000,9,5
18-03-2025,12,18-03-2025 12:00,1037.321906,3,3,1,3,1,1000,10,7
18-03-2025,13,18-03-2025 13:00,1043.645693,7,2,1,1,1,1000,11,13
18-03-2025,14,18-03-2025 14:00,1030.591982,1,1,2,3,1,1000,7,8
18-03-2025,15,18-03-2025 15:00,1035.418694,4,1,0,2,1,1000,7,10
18-03-2025,16,18-03-2025 16:00,1034.351233,2,1,3,1,1,1000,7,7
18-03-2025,17,18-03-2025 17:00,1031.990656,5,3,2,1,1,1000,11,8
18-03-2025,18,18-03-2025 18:00,1013.656084,1,3,0,1,1,1000,5,-2
18-03-2025,19,18-03-2025 19:00,1028.489528,1,2,1,3,1,1000,7,5
18-03-2025,20,18-03-2025 20:00,1038.304373,5,1,1,1,1,1000,8,11
18-03-2025,21,18-03-2025 21:00,1023.477903,2,4,2,2,1,1000,10,2
18-03-2025,22,18-03-2025 22:00,1040.445223,4,0,0,2,1,1000,6,12
18-03-2025,23,18-03-2025 23:00,1029.334912,2,2,2,1,1,1000,7,4
19-03-2025,0,19-03-2025 00:00,1019.966774,2,2,1,0,1,1000,5,1
19-03-2025,1,19-03-2025 01:00,1029.764742,5,4,0,2,1,1000,11,6
19-03-2025,2,19-03-2025 02:00,1013.680392,2,6,2,1,1,1000,11,-4
19-03-2025,3,19-03-2025 03:00,1032.95572,2,2,2,2,1,1000,8,6
19-03-2025,4,19-03-2025 04:00,1055.567512,6,1,2,3,1,1000,12,18
19-03-2025,5,19-03-2025 05:00,1021.134253,2,5,0,4,1,1000,11,2
19-03-2025,6,19-03-2025 06:00,1033.978304,4,3,1,3,1,1000,11,9
19-03-2025,7,19-03-2025 07:00,1012.840841,2,5,0,2,1,1000,9,-2
19-03-2025,8,19-03-2025 08:00,1030.707174,3,0,0,0,1,1000,3,6
19-03-2025,9,19-03-2025 09:00,1059.085103,8,2,2,4,1,1000,16,22
19-03-2025,10,19-03-2025 10:00,1034.305894,3,1,0,2,1,1000,6,8
19-03-2025,11,19-03-2025 11:00,1030.241303,3,1,2,1,1,1000,7,8
19-03-2025,12,19-03-2025 12:00,1032.307905,2,3,2,3,1,1000,10,6
19-03-2025,13,19-03-2025 13:00,1036.243743,4,1,1,1,1,1000,7,9
19-03-2025,14,19-03-2025 14:00,1026.589725,1,3,1,4,1,1000,9,5
19-03-2025,15,19-03-2025 15:00,1038.46383,3,0,3,1,1,1000,7,11
19-03-2025,16,19-03-2025 16:00,1030.855858,2,4,3,4,1,1000,13,7
19-03-2025,17,19-03-2025 17:00,1020.42996,2,5,1,3,1,1000,11,1
19-03-2025,18,19-03-2025 18:00,1036.812494,4,0,2,1,1,1000,7,12
19-03-2025,19,19-03-2025 19:00,1034.27069,3,2,2,2,1,1000,9,8
19-03-2025,20,19-03-2025 20:00,1019.978152,3,4,1,1,1,1000,9,1
19-03-2025,21,19-03-2025 21:00,1033.81707,5,1,1,1,1,1000,8,11
19-03-2025,22,19-03-2025 22:00,1025.566518,2,2,0,3,1,1000,7,6
19-03-2025,23,19-03-2025 23:00,1026.310519,2,3,0,3,1,1000,8,4
20-03-2025,0,20-03-2025 00:00,1046.074162,4,2,2,4,1,1000,12,14
20-03-2025,1,20-03-2025 01:00,1036.13819,3,2,1,3,1,1000,9,9
20-03-2025,2,20-03-2025 02:00,1042.238064,3,1,2,4,1,1000,10,14
20-03-2025,3,20-03-2025 03:00,1025.505179,1,1,0,2,1,1000,4,4
20-03-2025,4,20-03-2025 04:00,1013.663566,2,4,1,1,1,1000,8,-1
20-03-2025,5,20-03-2025 05:00,1026.496486,4,4,0,1,1,1000,9,2
20-03-2025,6,20-03-2025 06:00,1028.717804,2,2,1,2,1,1000,7,5
20-03-2025,7,20-03-2025 07:00,1027.640617,4,5,3,1,1,1000,13,3
20-03-2025,8,20-03-2025 08:00,1018.722589,2,3,1,1,1,1000,7,1
20-03-2025,9,20-03-2025 09:00,1038.037819,5,2,0,3,1,1000,10,12
20-03-2025,10,20-03-2025 10:00,1021.262334,4,5,1,1,1,1000,11,1
20-03-2025,11,20-03-2025 11:00,1025.531107,2,3,1,3,1,1000,9,5
20-03-2025,12,20-03-2025 12:00,1016.019157,2,5,0,2,1,1000,9,-2
20-03-2025,13,20-03-2025 13:00,1035.00042,4,1,1,1,1,1000,7,9
20-03-2025,14,20-03-2025 14:00,1050.939254,5,2,3,3,1,1000,13,15
20-03-2025,15,20-03-2025 15:00,1049.898262,5,0,3,3,1,1000,11,19
20-03-2025,16,20-03-2025 16:00,1032.909604,1,1,1,2,1,1000,5,5
20-03-2025,17,20-03-2025 17:00,1032.770028,4,2,0,3,1,1000,9,10
20-03-2025,18,20-03-2025 18:00,1035.670651,2,2,2,3,1,1000,9,8
20-03-2025,19,20-03-2025 19:00,1014.740599,0,2,1,1,1,1000,4,-1
20-03-2025,20,20-03-2025 20:00,1036.514861,3,1,1,2,1,1000,7,9
20-03-2025,21,20-03-2025 21:00,1057.537501,7,2,3,4,1,1000,16,21
20-03-2025,22,20-03-2025 22:00,1015.449027,2,4,0,2,1,1000,8,0
20-03-2025,23,20-03-2025 23:00,1024.361459,4,3,0,1,1,1000,8,4
21-03-2025,0,21-03-2025 00:00,1025.110559,2,2,1,1,1,1000,6,3
21-03-2025,1,21-03-2025 01:00,1036.747567,3,0,3,0,1,1000,6,9
21-03-2025,2,21-03-2025 02:00,1024.324668,2,1,0,1,1,1000,4,4
21-03-2025,3,21-03-2025 03:00,1025.861602,2,2,1,2,1,1000,7,5
21-03-2025,4,21-03-2025 04:00,1033.447854,4,0,1,0,1,1000,5,9
21-03-2025,5,21-03-2025 05:00,1021.258852,2,4,2,1,1,1000,9,0
21-03-2025,6,21-03-2025 06:00,1048.493582,7,3,2,3,1,1000,15,16
21-03-2025,7,21-03-2025 07:00,1018.844657,2,6,0,4,1,1000,12,0
21-03-2025,8,21-03-2025 08:00,1035.327789,1,0,2,2,1,1000,5,8
21-03-2025,9,21-03-2025 09:00,1011.677759,1,5,2,1,1,1000,9,-4
21-03-2025,10,21-03-2025 10:00,1054.964414,5,1,3,3,1,1000,12,17
21-03-2025,11,21-03-2025 11:00,1022.170124,1,1,0,1,1,1000,3,2
21-03-2025,12,21-03-2025 12:00,1039.450587,5,0,2,0,1,1000,7,12
21-03-2025,13,21-03-2025 13:00,1027.726094,3,2,0,2,1,1000,7,6
21-03-2025,14,21-03-2025 14:00,1013.458839,2,4,0,1,1,1000,7,-2
21-03-2025,15,21-03-2025 15:00,1028.150515,4,5,1,3,1,1000,13,5
21-03-2025,16,21-03-2025 16:00,1048.371876,5,0,1,2,1,1000,8,15
21-03-2025,17,21-03-2025 17:00,1031.651107,5,4,2,2,1,1000,13,8
21-03-2025,18,21-03-2025 18:00,1021.521114,1,3,2,1,1,1000,7,0
21-03-2025,19,21-03-2025 19:00,1039.781128,5,1,0,2,1,1000,8,12
21-03-2025,20,21-03-2025 20:00,1021.052722,1,3,0,2,1,1000,6,0
