date,batch_id,timestamp,energy_reading_pm,power_spike,power_drop,high_pf,low_pf,batch_status,production,anomaly_count,anomaly_intensity
2025-03-04,7,2025-03-04 07:00:00,1042.713085429,4,1,1,3,1,1000,9,13.0
2025-03-04,8,2025-03-04 08:00:00,1047.375495235,5,0,2,2,1,1000,9,16.0
2025-03-04,9,2025-03-04 09:00:00,1036.987607257,5,4,0,4,1,1000,13,10.0
2025-03-05,0,2025-03-05 00:00:00,1027.734409786,3,1,1,2,1,1000,7,9.0
2025-03-05,1,2025-03-05 01:00:00,1020.284391185,0,2,2,1,1,1000,5,0.0
2025-03-05,10,2025-03-05 10:00:00,1029.465232199,5,3,1,1,1,1000,10,7.0
2025-03-05,11,2025-03-05 11:00:00,1032.922762259,3,3,1,3,1,1000,10,7.0
2025-03-05,12,2025-03-05 12:00:00,1051.769282154,7,2,0,3,1,1000,12,16.0
2025-03-05,13,2025-03-05 13:00:00,1044.764294097,4,1,0,4,1,1000,9,14.0
2025-03-05,14,2025-03-05 14:00:00,1036.433933734,3,1,1,2,1,1000,7,9.0
2025-03-05,15,2025-03-05 15:00:00,1044.339433673,5,1,2,2,1,1000,10,14.0
2025-03-05,16,2025-03-05 16:00:00,1032.330588219,1,1,2,3,1,1000,7,8.0
2025-03-05,17,2025-03-05 17:00:00,1033.045295415,5,5,4,1,1,1000,15,6.0
2025-03-05,18,2025-03-05 18:00:00,1032.8048166419999,7,3,0,1,1,1000,11,10.0
2025-03-05,19,2025-03-05 19:00:00,1028.240213305,2,2,0,2,1,1000,6,4.0
2025-03-05,2,2025-03-05 02:00:00,1041.294673235,4,2,2,2,1,1000,10,10.0
2025-03-05,20,2025-03-05 20:00:00,1020.917431588,2,3,0,2,1,1000,7,2.0
2025-03-05,21,2025-03-05 21:00:00,1028.030026827,2,1,0,2,1,1000,5,6.0
2025-03-05,22,2025-03-05 22:00:00,1012.32455851,0,4,2,1,1,1000,7,-4.0
2025-03-05,23,2025-03-05 23:00:00,1045.9901280469999,7,3,2,3,1,1000,15,16.0
2025-03-05,3,2025-03-05 03:00:00,1040.116347736,2,1,1,4,1,1000,8,11.0
2025-03-05,4,2025-03-05 04:00:00,1019.79127815,4,6,1,2,1,1000,13,1.0
2025-03-05,5,2025-03-05 05:00:00,1033.950432089,2,1,1,2,1,1000,6,7.0
2025-03-05,6,2025-03-05 06:00:00,1036.380470316,3,2,2,3,1,1000,10,10.0
2025-03-05,7,2025-03-05 07:00:00,1017.681069784,1,3,1,1,1,1000,6,-1.0
2025-03-05,8,2025-03-05 08:00:00,1037.03274111,3,2,2,3,1,1000,10,10.0
2025-03-05,9,2025-03-05 09:00:00,1015.445234703,3,7,2,1,1,1000,13,-4.0
2025-03-06,0,2025-03-06 00:00:00,1035.578376896,5,2,1,2,1,1000,10,11.0
2025-03-06,1,2025-03-06 01:00:00,1034.23120057,1,1,0,4,1,1000,6,8.0
2025-03-06,10,2025-03-06 10:00:00,1011.036161086,2,4,0,1,1,1000,7,-2.0
2025-03-06,11,2025-03-06 11:00:00,1028.112324827,1,1,1,2,1,1000,5,5.0
2025-03-06,12,2025-03-06 12:00:00,1017.213742731,1,2,1,1,1,1000,5,1.0
2025-03-06,13,2025-03-06 13:00:00,1034.512536465,3,2,1,3,1,1000,9,9.0
2025-03-06,14,2025-03-06 14:00:00,1022.660441145,1,1,0,2,1,1000,4,4.0
2025-03-06,15,2025-03-06 15:00:00,1022.635109727,1,2,2,0,1,1000,5,0.0
2025-03-06,16,2025-03-06 16:00:00,1018.967686303,2,4,0,3,1,1000,9,2.0
2025-03-06,17,2025-03-06 17:00:00,1019.189910632,1,2,2,1,1,1000,6,2.0
2025-03-06,18,2025-03-06 18:00:00,1033.009449051,1,0,2,2,1,1000,5,8.0
2025-03-06,19,2025-03-06 19:00:00,1024.774680987,3,3,1,0,1,1000,7,1.0
2025-03-06,2,2025-03-06 02:00:00,1037.817504118,3,1,1,3,1,1000,8,11.0
2025-03-06,20,2025-03-06 20:00:00,1043.845109896,5,1,0,4,1,1000,10,16.0
2025-03-06,21,2025-03-06 21:00:00,1037.592223616,2,2,2,4,1,1000,10,10.0
2025-03-06,22,2025-03-06 22:00:00,1033.568909564,2,1,2,3,1,1000,8,10.0
2025-03-06,23,2025-03-06 23:00:00,1039.830984617,0,0,3,4,1,1000,7,11.0
2025-03-06,3,2025-03-06 03:00:00,1036.248448841,3,0,2,1,1,1000,6,10.0
2025-03-06,4,2025-03-06 04:00:00,1031.755360963,6,3,0,1,1,1000,10,8.0
2025-03-06,5,2025-03-06 05:00:00,1040.229075225,3,3,1,4,1,1000,11,9.0
2025-03-06,6,2025-03-06 06:00:00,1026.703396653,2,3,2,3,1,1000,10,6.0
2025-03-06,7,2025-03-06 07:00:00,1031.023616864,3,2,1,2,1,1000,8,7.0
2025-03-06,8,2025-03-06 08:00:00,1035.572601893,2,0,1,2,1,1000,5,9.0
2025-03-06,9,2025-03-06 09:00:00,1021.039988769,0,2,1,2,1,1000,5,1.0
2025-03-07,0,2025-03-07 00:00:00,1018.278180305,0,4,1,3,1,1000,8,-1.0
2025-03-07,1,2025-03-07 01:00:00,1024.711527138,1,4,0,5,1,1000,10,4.0
2025-03-07,10,2025-03-07 10:00:00,1039.637701782,2,0,1,3,1,1000,6,11.0
2025-03-07,11,2025-03-07 11:00:00,1027.674040634,2,1,2,0,1,1000,5,4.0
2025-03-07,12,2025-03-07 12:00:00,1033.982683491,4,2,3,0,1,1000,9,7.0
2025-03-07,13,2025-03-07 13:00:00,1033.276334804,3,2,2,1,1,1000,8,6.0
2025-03-07,14,2025-03-07 14:00:00,1036.546760253,5,3,0,4,1,1000,12,12.0
2025-03-07,15,2025-03-07 15:00:00,1037.649652438,0,1,4,3,1,1000,8,8.0
2025-03-07,16,2025-03-07 16:00:00,1026.563484109,2,2,3,1,1,1000,8,5.0
2025-03-07,17,2025-03-07 17:00:00,1031.909902487,3,1,0,2,1,1000,6,8.0
2025-03-07,18,2025-03-07 18:00:00,1019.403680375,1,2,1,1,1,1000,5,1.0
2025-03-07,19,2025-03-07 19:00:00,1035.660434994,2,1,0,4,1,1000,7,10.0
2025-03-07,2,2025-03-07 02:00:00,1013.64223019,3,6,1,1,1,1000,11,-3.0
2025-03-07,20,2025-03-07 20:00:00,1026.275601718,3,2,2,0,1,1000,7,4.0
2025-03-07,21,2025-03-07 21:00:00,1022.675220565,1,2,2,0,1,1000,5,0.0
2025-03-07,22,2025-03-07 22:00:00,1023.203173817,5,3,0,0,1,1000,8,4.0
2025-03-07,23,2025-03-07 23:00:00,1040.980809169,4,1,1,3,1,1000,9,13.0
2025-03-07,3,2025-03-07 03:00:00,1026.918341823,3,3,0,2,1,1000,8,4.0
2025-03-07,4,2025-03-07 04:00:00,1036.941581582,2,1,1,3,1,1000,7,9.0
2025-03-07,5,2025-03-07 05:00:00,1016.877306333,1,4,1,2,1,1000,8,-1.0
2025-03-07,6,2025-03-07 06:00:00,1043.457965213,6,1,2,1,1,1000,10,14.0
2025-03-07,7,2025-03-07 07:00:00,1023.039954993,3,3,1,1,1,1000,8,3.0
2025-03-07,8,2025-03-07 08:00:00,1018.034718165,2,5,1,2,1,1000,10,-1.0
2025-03-07,9,2025-03-07 09:00:00,1040.795190877,6,1,2,0,1,1000,9,12.0
2025-03-08,0,2025-03-08 00:00:00,86.101650691,0,0,0,0,0,0,0,0.0
2025-03-08,1,2025-03-08 01:00:00,81.59868041,0,0,0,0,0,0,0,0.0
2025-03-08,10,2025-03-08 10:00:00,1028.928418165,4,3,1,1,1,1000,9,5.0
2025-03-08,11,2025-03-08 11:00:00,1018.885488187,1,3,1,1,1,1000,6,-1.0
2025-03-08,12,2025-03-08 12:00:00,1042.931907108,2,2,5,2,1,1000,11,9.0
2025-03-08,13,2025-03-08 13:00:00,1023.587511343,2,2,0,2,1,1000,6,4.0
2025-03-08,14,2025-03-08 14:00:00,1039.069555537,4,3,4,1,1,1000,12,8.0
2025-03-08,15,2025-03-08 15:00:00,1033.695589564,3,1,1,2,1,1000,7,9.0
2025-03-08,16,2025-03-08 16:00:00,1024.672045233,2,4,3,1,1,1000,10,1.0
2025-03-08,17,2025-03-08 17:00:00,1011.644788293,0,4,2,0,1,1000,6,-6.0
2025-03-08,18,2025-03-08 18:00:00,1020.553306935,3,6,2,1,1,1000,12,-2.0
2025-03-08,19,2025-03-08 19:00:00,1023.38567957,3,3,1,1,1,1000,8,3.0
2025-03-08,2,2025-03-08 02:00:00,83.239441169,0,0,0,0,0,0,0,0.0
2025-03-08,20,2025-03-08 20:00:00,87.580997082,0,0,0,0,0,0,0,0.0
2025-03-08,21,2025-03-08 21:00:00,82.734763993,0,0,0,0,0,0,0,0.0
2025-03-08,22,2025-03-08 22:00:00,84.66681645,0,0,0,0,0,0,0,0.0
2025-03-08,23,2025-03-08 23:00:00,83.78389708899999,0,0,0,0,0,0,0,0.0
2025-03-08,3,2025-03-08 03:00:00,84.414062951,0,0,0,0,0,0,0,0.0
2025-03-08,4,2025-03-08 04:00:00,84.40708578,0,0,0,0,0,0,0,0.0
2025-03-08,5,2025-03-08 05:00:00,84.545615767,0,0,0,0,0,0,0,0.0
2025-03-08,6,2025-03-08 06:00:00,85.381981614,0,0,0,0,0,0,0,0.0
2025-03-08,7,2025-03-08 07:00:00,84.019507695,0,0,0,0,0,0,0,0.0
2025-03-08,8,2025-03-08 08:00:00,1046.894275912,2,0,2,4,1,1000,8,14.0
2025-03-08,9,2025-03-08 09:00:00,1031.318549978,1,1,2,2,1,1000,6,6.0
2025-03-09,0,2025-03-09 00:00:00,86.651409187,0,0,0,0,0,0,0,0.0
2025-03-09,1,2025-03-09 01:00:00,83.706973539,0,0,0,0,0,0,0,0.0
2025-03-09,10,2025-03-09 10:00:00,1040.444631584,3,1,2,3,1,1000,9,12.0
2025-03-09,11,2025-03-09 11:00:00,1045.837512371,4,0,2,2,1,1000,8,14.0
2025-03-09,12,2025-03-09 12:00:00,1017.912652711,2,4,2,0,1,1000,8,-2.0
2025-03-09,13,2025-03-09 13:00:00,1049.436145026,5,0,2,3,1,1000,10,18.0
2025-03-09,14,2025-03-09 14:00:00,1042.065202956,7,1,1,0,1,1000,9,13.0
2025-03-09,15,2025-03-09 15:00:00,1017.12557495,1,4,1,2,1,1000,8,-1.0
2025-03-09,16,2025-03-09 16:00:00,1032.479400833,3,1,1,1,1,1000,6,7.0
2025-03-09,17,2025-03-09 17:00:00,1026.726630874,3,2,0,3,1,1000,8,8.0
2025-03-09,18,2025-03-09 18:00:00,1040.911923914,4,2,1,4,1,1000,11,13.0
2025-03-09,19,2025-03-09 19:00:00,1041.092987232,3,2,3,3,1,1000,11,11.0
2025-03-09,2,2025-03-09 02:00:00,87.795213092,0,0,0,0,0,0,0,0.0
2025-03-09,20,2025-03-09 20:00:00,83.918744364,0,0,0,0,0,0,0,0.0
2025-03-09,21,2025-03-09 21:00:00,84.24163788999999,0,0,0,0,0,0,0,0.0
2025-03-09,22,2025-03-09 22:00:00,87.149823621,0,0,0,0,0,0,0,0.0
2025-03-09,23,2025-03-09 23:00:00,82.266586213,0,0,0,0,0,0,0,0.0
2025-03-09,3,2025-03-09 03:00:00,82.393277046,0,0,0,0,0,0,0,0.0
2025-03-09,4,2025-03-09 04:00:00,85.323314388,0,0,0,0,0,0,0,0.0
2025-03-09,5,2025-03-09 05:00:00,83.393872148,0,0,0,0,0,0,0,0.0
2025-03-09,6,2025-03-09 06:00:00,84.402662635,0,0,0,0,0,0,0,0.0
2025-03-09,7,2025-03-09 07:00:00,85.316798867,0,0,0,0,0,0,0,0.0
2025-03-09,8,2025-03-09 08:00:00,1024.156767611,4,5,2,1,1,1000,12,2.0
2025-03-09,9,2025-03-09 09:00:00,1036.758167392,4,1,1,1,1,1000,7,9.0
2025-03-10,0,2025-03-10 00:00:00,1032.445489069,6,4,1,2,1,1000,13,9.0
2025-03-10,1,2025-03-10 01:00:00,1030.44177396,2,2,1,2,1,1000,7,5.0
2025-03-10,10,2025-03-10 10:00:00,1036.825955676,1,3,3,4,1,1000,11,7.0
2025-03-10,11,2025-03-10 11:00:00,1030.711625945,2,0,0,2,1,1000,4,8.0
2025-03-10,12,2025-03-10 12:00:00,1027.766388952,3,2,0,1,1,1000,6,4.0
2025-03-10,13,2025-03-10 13:00:00,1021.998214105,2,2,0,0,1,1000,4,0.0
2025-03-10,14,2025-03-10 14:00:00,1020.977390476,2,3,1,1,1,1000,7,1.0
2025-03-10,15,2025-03-10 15:00:00,1045.442674627,5,1,3,1,1,1000,10,13.0
2025-03-10,16,2025-03-10 16:00:00,1016.712456519,1,4,1,1,1,1000,7,-3.0
2025-03-10,17,2025-03-10 17:00:00,1035.231725871,4,2,3,0,1,1000,9,7.0
2025-03-10,18,2025-03-10 18:00:00,1032.224747027,0,2,1,4,1,1000,7,5.0
2025-03-10,19,2025-03-10 19:00:00,1026.270541524,4,2,0,1,1,1000,7,6.0
2025-03-10,2,2025-03-10 02:00:00,1031.910012915,4,1,2,0,1,1000,7,8.0
2025-03-10,20,2025-03-10 20:00:00,1038.662495196,3,0,3,1,1,1000,7,11.0
2025-03-10,21,2025-03-10 21:00:00,1029.488531589,5,5,0,3,1,1000,13,6.0
2025-03-10,22,2025-03-10 22:00:00,1026.154232394,3,3,1,1,1,1000,8,3.0
2025-03-10,23,2025-03-10 23:00:00,1031.363017566,2,0,1,1,1,1000,4,7.0
2025-03-10,3,2025-03-10 03:00:00,1031.170936878,2,4,0,5,1,1000,11,6.0
2025-03-10,4,2025-03-10 04:00:00,1025.024385417,1,3,1,4,1,1000,9,5.0
2025-03-10,5,2025-03-10 05:00:00,1021.673769436,1,4,2,2,1,1000,9,0.0
2025-03-10,6,2025-03-10 06:00:00,1033.448893632,4,1,0,1,1,1000,6,8.0
2025-03-10,7,2025-03-10 07:00:00,1022.378016098,2,3,1,2,1,1000,8,3.0
2025-03-10,8,2025-03-10 08:00:00,1022.474851279,2,3,2,1,1,1000,8,2.0
2025-03-10,9,2025-03-10 09:00:00,1033.902042326,1,3,1,5,1,1000,10,7.0
2025-03-11,0,2025-03-11 00:00:00,1029.434019633,4,3,1,3,1,1000,11,9.0
2025-03-11,1,2025-03-11 01:00:00,1017.498075578,1,2,0,0,1,1000,3,-2.0
2025-03-11,10,2025-03-11 10:00:00,1027.572247928,1,4,3,4,1,1000,12,5.0
2025-03-11,11,2025-03-11 11:00:00,1052.285763136,5,0,4,2,1,1000,11,18.0
2025-03-11,12,2025-03-11 12:00:00,1047.140472412,2,2,3,4,1,1000,11,11.0
2025-03-11,13,2025-03-11 13:00:00,1032.166868172,4,3,0,3,1,1000,10,8.0
2025-03-11,14,2025-03-11 14:00:00,1030.584121569,2,2,2,2,1,1000,8,6.0
2025-03-11,15,2025-03-11 15:00:00,1037.392085115,5,1,0,2,1,1000,8,12.0
2025-03-11,16,2025-03-11 16:00:00,1022.591475225,3,3,0,2,1,1000,8,4.0
2025-03-11,17,2025-03-11 17:00:00,1030.586367449,5,3,0,2,1,1000,10,8.0
2025-03-11,18,2025-03-11 18:00:00,1017.846415454,3,3,1,0,1,1000,7,1.0
2025-03-11,19,2025-03-11 19:00:00,1043.256246979,5,2,2,2,1,1000,11,12.0
2025-03-11,2,2025-03-11 02:00:00,1031.724375255,3,2,3,0,1,1000,8,5.0
2025-03-11,20,2025-03-11 20:00:00,1040.7419835160001,5,1,0,2,1,1000,8,12.0
2025-03-11,21,2025-03-11 21:00:00,1042.697552798,6,2,1,3,1,1000,12,15.0
2025-03-11,22,2025-03-11 22:00:00,1027.273240586,1,2,0,4,1,1000,7,6.0
2025-03-11,23,2025-03-11 23:00:00,1047.326814578,6,2,2,2,1,1000,12,14.0
2025-03-11,3,2025-03-11 03:00:00,1035.061890972,4,2,1,2,1,1000,9,9.0
2025-03-11,4,2025-03-11 04:00:00,1025.665851347,1,3,1,4,1,1000,9,5.0
2025-03-11,5,2025-03-11 05:00:00,1024.025773749,4,5,1,2,1,1000,12,3.0
2025-03-11,6,2025-03-11 06:00:00,1022.377434019,3,4,0,2,1,1000,9,2.0
2025-03-11,7,2025-03-11 07:00:00,1033.527030892,2,2,1,3,1,1000,8,7.0
2025-03-11,8,2025-03-11 08:00:00,1007.086728953,1,7,1,2,1,1000,11,-7.0
2025-03-11,9,2025-03-11 09:00:00,1029.798859051,3,1,1,1,1,1000,6,7.0
2025-03-12,0,2025-03-12 00:00:00,1033.184255806,4,3,0,4,1,1000,11,10.0
2025-03-12,1,2025-03-12 01:00:00,1044.162943416,4,0,1,3,1,1000,8,15.0
2025-03-12,10,2025-03-12 10:00:00,1050.241124993,4,0,1,4,1,1000,9,17.0
2025-03-12,11,2025-03-12 11:00:00,1031.608871147,3,5,4,2,1,1000,14,4.0
2025-03-12,12,2025-03-12 12:00:00,1036.588445034,3,2,1,3,1,1000,9,9.0
2025-03-12,13,2025-03-12 13:00:00,1022.041753729,3,3,2,0,1,1000,8,2.0
2025-03-12,14,2025-03-12 14:00:00,1041.145241108,4,3,2,3,1,1000,12,10.0
2025-03-12,15,2025-03-12 15:00:00,1044.989813746,4,1,1,3,1,1000,9,13.0
2025-03-12,16,2025-03-12 16:00:00,1041.595932941,4,2,0,4,1,1000,10,12.0
2025-03-12,17,2025-03-12 17:00:00,1018.608698192,4,6,1,1,1,1000,12,-1.0
2025-03-12,18,2025-03-12 18:00:00,1037.956381465,1,1,2,4,1,1000,8,10.0
2025-03-12,19,2025-03-12 19:00:00,1030.269104603,3,1,2,0,1,1000,6,6.0
2025-03-12,2,2025-03-12 02:00:00,1020.5416336,1,1,1,0,1,1000,3,1.0
2025-03-12,20,2025-03-12 20:00:00,1031.088121045,3,3,2,2,1,1000,10,6.0
2025-03-12,21,2025-03-12 21:00:00,1024.493220888,2,2,1,1,1,1000,6,3.0
2025-03-12,22,2025-03-12 22:00:00,1022.8819762100001,4,5,1,1,1,1000,11,1.0
2025-03-12,23,2025-03-12 23:00:00,1029.957531419,4,2,0,2,1,1000,8,8.0
2025-03-12,3,2025-03-12 03:00:00,1038.367671828,6,2,1,1,1,1000,10,11.0
2025-03-12,4,2025-03-12 04:00:00,1017.306614474,1,1,0,1,1,1000,3,2.0
2025-03-12,5,2025-03-12 05:00:00,1037.551028873,5,4,1,4,1,1000,14,11.0
2025-03-12,6,2025-03-12 06:00:00,1020.887179288,1,3,0,3,1,1000,7,2.0
2025-03-12,7,2025-03-12 07:00:00,1022.870070309,2,6,2,2,1,1000,12,-2.0
2025-03-12,8,2025-03-12 08:00:00,1052.072662475,4,0,3,2,1,1000,9,15.0
2025-03-12,9,2025-03-12 09:00:00,1031.05707833,3,1,1,1,1,1000,6,7.0
2025-03-13,0,2025-03-13 00:00:00,1030.339203576,3,3,2,2,1,1000,10,6.0
2025-03-13,1,2025-03-13 01:00:00,1018.47910326,2,3,1,0,1,1000,6,-1.0
2025-03-13,10,2025-03-13 10:00:00,1042.353892904,4,1,0,4,1,1000,9,14.0
2025-03-13,11,2025-03-13 11:00:00,1028.354619093,2,3,2,2,1,1000,9,4.0
2025-03-13,12,2025-03-13 12:00:00,1029.973810399,2,2,1,3,1,1000,8,7.0
2025-03-13,13,2025-03-13 13:00:00,1044.617675928,5,2,1,3,1,1000,11,13.0
2025-03-13,14,2025-03-13 14:00:00,1019.869876351,5,5,0,1,1,1000,11,2.0
2025-03-13,15,2025-03-13 15:00:00,1040.048330967,4,2,4,1,1,1000,11,10.0
2025-03-13,16,2025-03-13 16:00:00,1037.575354564,4,3,2,3,1,1000,12,10.0
2025-03-13,17,2025-03-13 17:00:00,1030.198845054,2,0,0,1,1,1000,3,6.0
2025-03-13,18,2025-03-13 18:00:00,1039.256652962,3,0,1,2,1,1000,6,11.0
2025-03-13,19,2025-03-13 19:00:00,1039.455789354,4,1,3,1,1,1000,9,11.0
2025-03-13,2,2025-03-13 02:00:00,1037.769672598,3,1,2,2,1,1000,8,10.0
2025-03-13,20,2025-03-13 20:00:00,1035.601590023,5,3,3,2,1,1000,13,11.0
2025-03-13,21,2025-03-13 21:00:00,1032.357270579,3,3,2,2,1,1000,10,6.0
2025-03-13,22,2025-03-13 22:00:00,1034.920107062,6,2,1,1,1,1000,10,11.0
2025-03-13,23,2025-03-13 23:00:00,1022.0098050290001,2,3,2,0,1,1000,7,0.0
2025-03-13,3,2025-03-13 03:00:00,1041.984924881,3,1,2,3,1,1000,9,12.0
2025-03-13,4,2025-03-13 04:00:00,1024.878730222,1,2,3,0,1,1000,6,1.0
2025-03-13,5,2025-03-13 05:00:00,1034.262183072,2,1,2,2,1,1000,7,8.0
2025-03-13,6,2025-03-13 06:00:00,1036.059337108,2,0,1,3,1,1000,6,11.0
2025-03-13,7,2025-03-13 07:00:00,1029.28014022,2,2,4,1,1,1000,9,6.0
2025-03-13,8,2025-03-13 08:00:00,1017.168183957,3,3,0,1,1,1000,7,2.0
2025-03-13,9,2025-03-13 09:00:00,1020.861349444,3,4,2,2,1,1000,11,4.0
2025-03-14,0,2025-03-14 00:00:00,1033.525435258,3,4,2,3,1,1000,12,6.0
2025-03-14,1,2025-03-14 01:00:00,1024.566773816,1,2,1,2,1,1000,6,3.0
2025-03-14,10,2025-03-14 10:00:00,1035.471720148,5,2,2,0,1,1000,9,8.0
2025-03-14,11,2025-03-14 11:00:00,1035.397199985,6,2,2,0,1,1000,10,10.0
2025-03-14,12,2025-03-14 12:00:00,1031.552407435,5,3,0,2,1,1000,10,8.0
2025-03-14,13,2025-03-14 13:00:00,1027.115508436,3,2,0,2,1,1000,7,6.0
2025-03-14,14,2025-03-14 14:00:00,1041.697956421,5,3,2,3,1,1000,13,12.0
2025-03-14,15,2025-03-14 15:00:00,1033.251531876,3,1,1,1,1,1000,6,7.0
2025-03-14,16,2025-03-14 16:00:00,1030.971845006,1,2,2,2,1,1000,7,4.0
2025-03-14,17,2025-03-14 17:00:00,1031.88008592,3,3,0,3,1,1000,9,6.0
2025-03-14,18,2025-03-14 18:00:00,1024.290027744,3,2,0,1,1,1000,6,4.0
2025-03-14,19,2025-03-14 19:00:00,1037.896700206,5,2,3,1,1,1000,11,11.0
2025-03-14,2,2025-03-14 02:00:00,1011.787586872,1,5,0,2,1,1000,8,-4.0
2025-03-14,20,2025-03-14 20:00:00,1049.124637537,6,2,2,3,1,1000,13,16.0
2025-03-14,21,2025-03-14 21:00:00,1037.528989415,6,3,1,3,1,1000,13,13.0
2025-03-14,22,2025-03-14 22:00:00,1034.760599262,4,1,2,1,1,1000,8,10.0
2025-03-14,23,2025-03-14 23:00:00,1029.841244396,2,1,1,2,1,1000,6,7.0
2025-03-14,3,2025-03-14 03:00:00,1024.898226391,2,2,0,2,1,1000,6,4.0
2025-03-14,4,2025-03-14 04:00:00,1031.133777003,3,2,2,1,1,1000,8,6.0
2025-03-14,5,2025-03-14 05:00:00,1036.890758212,2,2,4,2,1,1000,10,8.0
2025-03-14,6,2025-03-14 06:00:00,1038.467065226,6,4,2,2,1,1000,14,10.0
2025-03-14,7,2025-03-14 07:00:00,1028.004382085,0,3,2,5,1,1000,10,6.0
2025-03-14,8,2025-03-14 08:00:00,1038.768055846,3,1,3,1,1,1000,8,9.0
2025-03-14,9,2025-03-14 09:00:00,1025.156141088,6,7,1,2,1,1000,16,3.0
2025-03-15,0,2025-03-15 00:00:00,85.217775507,0,0,0,0,0,0,0,0.0
2025-03-15,1,2025-03-15 01:00:00,80.667280483,0,0,0,0,0,0,0,0.0
2025-03-15,10,2025-03-15 10:00:00,1032.502897306,3,3,0,4,1,1000,10,8.0
2025-03-15,11,2025-03-15 11:00:00,1026.12269368,1,1,1,1,1,1000,4,3.0
2025-03-15,12,2025-03-15 12:00:00,1023.032503905,2,4,2,3,1,1000,11,4.0
2025-03-15,13,2025-03-15 13:00:00,1041.20564974,2,1,2,3,1,1000,8,10.0
2025-03-15,14,2025-03-15 14:00:00,1039.237739356,2,2,4,3,1,1000,11,10.0
2025-03-15,15,2025-03-15 15:00:00,1043.293379427,1,1,2,5,1,1000,9,12.0
2025-03-15,16,2025-03-15 16:00:00,1028.797973151,2,4,1,4,1,1000,11,5.0
2025-03-15,17,2025-03-15 17:00:00,1027.099887668,4,4,0,2,1,1000,10,4.0
2025-03-15,18,2025-03-15 18:00:00,1042.540307779,4,1,2,2,1,1000,9,12.0
2025-03-15,19,2025-03-15 19:00:00,1022.643218548,4,5,1,0,1,1000,10,-1.0
2025-03-15,2,2025-03-15 02:00:00,82.810080407,0,0,0,0,0,0,0,0.0
2025-03-15,20,2025-03-15 20:00:00,90.733801869,0,0,0,0,0,0,0,0.0
2025-03-15,21,2025-03-15 21:00:00,84.390454157,0,0,0,0,0,0,0,0.0
2025-03-15,22,2025-03-15 22:00:00,82.085631496,0,0,0,0,0,0,0,0.0
2025-03-15,23,2025-03-15 23:00:00,85.609624875,0,0,0,0,0,0,0,0.0
2025-03-15,3,2025-03-15 03:00:00,80.790166691,0,0,0,0,0,0,0,0.0
2025-03-15,4,2025-03-15 04:00:00,84.847810135,0,0,0,0,0,0,0,0.0
2025-03-15,5,2025-03-15 05:00:00,85.350415181,0,0,0,0,0,0,0,0.0
2025-03-15,6,2025-03-15 06:00:00,82.410657415,0,0,0,0,0,0,0,0.0
2025-03-15,7,2025-03-15 07:00:00,80.270748123,0,0,0,0,0,0,0,0.0
2025-03-15,8,2025-03-15 08:00:00,1013.38372105,0,4,0,3,1,1000,7,-2.0
2025-03-15,9,2025-03-15 09:00:00,1022.411740096,1,2,1,1,1,1000,5,1.0
2025-03-16,0,2025-03-16 00:00:00,82.815136367,0,0,0,0,0,0,0,0.0
2025-03-16,1,2025-03-16 01:00:00,82.462704284,0,0,0,0,0,0,0,0.0
2025-03-16,10,2025-03-16 10:00:00,1038.199068863,6,4,0,2,1,1000,12,8.0
2025-03-16,11,2025-03-16 11:00:00,1021.659300014,4,5,0,2,1,1000,11,2.0
2025-03-16,12,2025-03-16 12:00:00,1017.774778065,1,3,1,1,1,1000,6,-1.0
2025-03-16,13,2025-03-16 13:00:00,1025.318828145,2,2,2,0,1,1000,6,2.0
2025-03-16,14,2025-03-16 14:00:00,1020.393584527,4,3,0,0,1,1000,7,2.0
2025-03-16,15,2025-03-16 15:00:00,1044.489983887,4,1,1,4,1,1000,10,15.0
2025-03-16,16,2025-03-16 16:00:00,1005.344702185,1,8,0,3,1,1000,12,-8.0
2025-03-16,17,2025-03-16 17:00:00,1049.202957245,6,0,1,3,1,1000,10,19.0
2025-03-16,18,2025-03-16 18:00:00,1030.188747959,4,2,1,1,1,1000,8,7.0
2025-03-16,19,2025-03-16 19:00:00,1033.731319808,5,5,0,4,1,1000,14,8.0
2025-03-16,2,2025-03-16 02:00:00,81.30580471,0,0,0,0,0,0,0,0.0
2025-03-16,20,2025-03-16 20:00:00,84.142017786,0,0,0,0,0,0,0,0.0
2025-03-16,21,2025-03-16 21:00:00,85.265701625,0,0,0,0,0,0,0,0.0
2025-03-16,22,2025-03-16 22:00:00,86.719425963,0,0,0,0,0,0,0,0.0
2025-03-16,23,2025-03-16 23:00:00,83.438734546,0,0,0,0,0,0,0,0.0
2025-03-16,3,2025-03-16 03:00:00,83.347151962,0,0,0,0,0,0,0,0.0
2025-03-16,4,2025-03-16 04:00:00,80.75974237,0,0,0,0,0,0,0,0.0
2025-03-16,5,2025-03-16 05:00:00,85.666278121,0,0,0,0,0,0,0,0.0
2025-03-16,6,2025-03-16 06:00:00,83.734387141,0,0,0,0,0,0,0,0.0
2025-03-16,7,2025-03-16 07:00:00,81.482234876,0,0,0,0,0,0,0,0.0
2025-03-16,8,2025-03-16 08:00:00,1024.839557017,3,2,0,1,1,1000,6,4.0
2025-03-16,9,2025-03-16 09:00:00,1029.025691731,4,4,1,2,1,1000,11,5.0
